iter	Logloss
1505	0.02502775336
1506	0.02502557846
1507	0.02500088159
1508	0.02498830351
1509	0.02493381158
1510	0.02491057507
1511	0.02490382163
1512	0.02482929166
1513	0.02482510486
1514	0.02479938414
1515	0.02479215509
1516	0.02478507557
1517	0.02476980582
1518	0.02475592528
1519	0.02473265034
1520	0.02469044643
1521	0.0246820151
1522	0.02467809043
1523	0.02466920651
1524	0.02459660882
1525	0.02449571264
1526	0.02444689817
1527	0.02443558679
1528	0.02443148908
1529	0.02442333945
1530	0.02440535482
1531	0.02434553958
1532	0.02434159042
1533	0.02431861134
1534	0.02431497457
1535	0.02427088423
1536	0.02426677311
1537	0.02418240412
1538	0.02416457716
1539	0.02416113304
1540	0.02415700669
1541	0.02415433538
1542	0.0241519883
1543	0.02414942854
1544	0.0241374433
1545	0.02412439237
1546	0.02411493075
1547	0.02410834221
1548	0.02410626032
1549	0.02409575906
1550	0.02402651461
1551	0.02401538875
1552	0.02394237423
1553	0.02392447439
1554	0.02389673387
1555	0.02388216733
1556	0.02388013147
1557	0.02386963817
1558	0.02386498427
1559	0.0238566939
1560	0.02377972769
1561	0.02376028764
1562	0.02373493091
1563	0.02373147818
1564	0.02372828905
1565	0.02372634496
1566	0.02372143276
1567	0.02365614788
1568	0.02363622302
1569	0.02361856491
1570	0.02361114022
1571	0.0235978967
1572	0.02358901167
1573	0.02358084193
1574	0.02350975434
1575	0.02346053408
1576	0.02345773788
1577	0.02345330571
1578	0.02342911636
1579	0.02342177479
1580	0.02342035121
1581	0.02339849956
1582	0.0233819289
1583	0.02335535326
1584	0.02335106246
1585	0.02334955031
1586	0.02331665131
1587	0.02330745524
1588	0.02330540645
1589	0.02330277018
1590	0.02324340758
1591	0.02320489011
1592	0.02318406704
1593	0.02316812411
1594	0.02315612066
1595	0.02314107363
1596	0.02313851719
1597	0.02311819995
1598	0.02311607969
1599	0.0231010335
1600	0.0230968586
1601	0.02307774645
1602	0.02306964036
1603	0.02300726505
1604	0.02300321398
1605	0.02298848177
1606	0.02293455272
1607	0.02293262872
1608	0.02292856258
1609	0.02292726956
1610	0.02291920112
1611	0.0229102843
1612	0.02285339153
1613	0.02283371902
1614	0.02283222079
1615	0.02281114688
1616	0.0227891152
1617	0.02278725542
1618	0.02273306026
1619	0.02271670445
1620	0.0227035059
1621	0.0226835157
1622	0.02265745346
1623	0.02263310597
1624	0.02260428699
1625	0.02257999412
1626	0.02257809379
1627	0.02254958807
1628	0.02253783732
1629	0.02251771263
1630	0.02248813572
1631	0.0224702196
1632	0.02245788793
1633	0.0224541541
1634	0.02241753448
1635	0.02240052631
1636	0.02237348296
1637	0.02236119404
1638	0.02235056638
1639	0.02234242636
1640	0.02234100757
1641	0.02233117608
1642	0.0223216919
1643	0.02232000534
1644	0.0223147146
1645	0.02225630022
1646	0.02224859447
1647	0.02223074441
1648	0.02222327674
1649	0.02221442907
1650	0.0222128418
1651	0.02220065453
1652	0.02216653577
1653	0.02216452862
1654	0.0221612986
1655	0.02215116288
1656	0.02209602713
1657	0.02208588636
1658	0.02207219469
1659	0.02205850622
1660	0.02205346661
1661	0.02204508303
1662	0.02203346636
1663	0.02202500283
1664	0.02199771887
1665	0.02199315237
1666	0.02198907555
1667	0.02197915594
1668	0.02194061414
1669	0.02193194284
1670	0.02190693242
1671	0.02189993933
1672	0.02189630396
1673	0.0218563221
1674	0.02185323638
1675	0.02181080169
1676	0.02179189248
1677	0.02178029483
1678	0.02177082575
1679	0.0217567944
1680	0.02175309992
1681	0.02168750475
1682	0.02168623474
1683	0.02168443094
1684	0.02166897309
1685	0.02166609651
1686	0.02166254893
1687	0.02163970894
1688	0.02163852799
1689	0.02162982427
1690	0.02159817338
1691	0.02153906947
1692	0.02153421017
1693	0.02152010794
1694	0.02146836968
1695	0.02144672862
1696	0.021416651
1697	0.02141567512
1698	0.02137943657
1699	0.02135963442
1700	0.0213369072
1701	0.02125621796
1702	0.02124347581
1703	0.02123120478
1704	0.02122970662
1705	0.02121854268
1706	0.02120923351
1707	0.02120574457
1708	0.0211808001
1709	0.02117934337
1710	0.02117683497
1711	0.02117092729
1712	0.02115396212
1713	0.02115064555
1714	0.02112888778
1715	0.02112612256
1716	0.02110554454
1717	0.02110404826
1718	0.02109598085
1719	0.02109262196
1720	0.02109138661
1721	0.02108136712
1722	0.02107419875
1723	0.02106873378
1724	0.02106412403
1725	0.02106030925
1726	0.02106030689
1727	0.0210362409
1728	0.02099399596
1729	0.02098429318
1730	0.02096958834
1731	0.02094094665
1732	0.02093882181
1733	0.02093530881
1734	0.02092887035
1735	0.02091614988
1736	0.02091334027
1737	0.02091002184
1738	0.02085552413
1739	0.02085419942
1740	0.02084438659
1741	0.02079384965
1742	0.02079181214
1743	0.02076517337
1744	0.02074702046
1745	0.02072971987
1746	0.0207240882
1747	0.02071198903
1748	0.02070837385
1749	0.02070707538
1750	0.02070293978
1751	0.02065011172
1752	0.02062823934
1753	0.02062765315
1754	0.02058097342
1755	0.02055537478
1756	0.02053382617
1757	0.02052230126
1758	0.02047885183
1759	0.02047691149
1760	0.02047691028
1761	0.02046570436
1762	0.02045131103
1763	0.02045009913
1764	0.02043803963
1765	0.02040846466
1766	0.02038663494
1767	0.02037067028
1768	0.02035993963
1769	0.02035991971
1770	0.02032497413
1771	0.0202915337
1772	0.02029031775
1773	0.02028915257
1774	0.02027889574
1775	0.02027555405
1776	0.02026218092
1777	0.02024368774
1778	0.0202325595
1779	0.02022965957
1780	0.02018586399
1781	0.02018194878
1782	0.02017545471
1783	0.02016700984
1784	0.02010786374
1785	0.02010127408
1786	0.02010011464
1787	0.020094857
1788	0.02008261229
1789	0.02006034395
1790	0.02005348581
1791	0.02003000764
1792	0.02002318341
1793	0.01998398051
1794	0.01994173824
1795	0.01993839759
1796	0.01993056188
1797	0.01992382336
1798	0.01989327689
1799	0.01989010104
1800	0.01988952589
1801	0.01985740837
1802	0.01983626434
1803	0.01982075903
1804	0.01981598624
1805	0.01979636031
1806	0.01976714787
1807	0.01972758893
1808	0.01968105436
1809	0.01965760881
1810	0.01964409266
1811	0.01960803738
1812	0.01956867646
1813	0.01955863557
1814	0.01954517661
1815	0.01951484062
1816	0.01951391942
1817	0.01949798993
1818	0.01946890155
1819	0.01946094964
1820	0.01945540799
1821	0.0194508562
1822	0.0194451499
1823	0.01938996071
1824	0.01938382913
1825	0.01937396388
1826	0.01937277981
1827	0.01934401562
1828	0.01931601793
1829	0.01930658777
1830	0.01930056348
1831	0.01925636508
1832	0.01921240966
1833	0.01921042029
1834	0.01918357616
1835	0.01917121499
1836	0.01915265904
1837	0.0191493827
1838	0.01911284511
1839	0.01909403687
1840	0.01909094615
1841	0.01908775531
1842	0.01907518799
1843	0.01905286527
1844	0.0190261105
1845	0.01900849821
1846	0.01899558332
1847	0.01899292963
1848	0.01898990173
1849	0.01897756715
1850	0.01893657458
1851	0.01892763722
1852	0.01892467783
1853	0.01890753889
1854	0.01890433387
1855	0.0188954723
1856	0.01888578818
1857	0.01888134354
1858	0.01887495995
1859	0.01884521914
1860	0.0188419382
1861	0.01883733758
1862	0.01882922462
1863	0.01877227425
1864	0.01875185406
1865	0.01870990668
1866	0.01868616956
1867	0.01867001419
1868	0.01862146055
1869	0.01860913996
1870	0.01857918797
1871	0.01855126506
1872	0.01853836531
1873	0.01848469841
1874	0.01847616517
1875	0.0184712317
1876	0.01845885312
1877	0.01845383806
1878	0.01844563331
1879	0.01842067262
1880	0.0183701831
1881	0.01835188675
1882	0.01834430194
1883	0.01829849623
1884	0.01829119245
1885	0.01824316474
1886	0.01822358131
1887	0.0181805782
1888	0.01817649144
1889	0.01816964257
1890	0.01816587082
1891	0.01815749166
1892	0.01814130493
1893	0.01813780879
1894	0.01810941685
1895	0.01809469141
1896	0.01808671883
1897	0.01808223399
1898	0.01803652438
1899	0.01802486097
1900	0.01801204775
1901	0.01798167722
1902	0.01797788051
1903	0.01796909992
1904	0.01795113057
1905	0.01794284768
1906	0.01791569537
1907	0.0179114528
1908	0.01790302521
1909	0.01786404454
1910	0.01785539235
1911	0.01783189639
1912	0.01780477673
1913	0.01778842038
1914	0.01778145869
1915	0.0177475605
1916	0.01773979522
1917	0.01768864595
1918	0.01767575488
1919	0.01766591305
1920	0.01765836609
1921	0.01765574812
1922	0.01762125925
1923	0.01760430118
1924	0.01760180553
1925	0.01759421726
1926	0.01758687113
1927	0.01757738128
1928	0.01756956655
1929	0.01755393327
1930	0.01754121946
1931	0.01753390896
1932	0.01752666039
1933	0.01749791857
1934	0.01749076139
1935	0.01747905279
1936	0.01746874617
1937	0.01745299699
1938	0.01744509708
1939	0.01743173861
1940	0.01739901714
1941	0.01739205713
1942	0.01736980008
1943	0.01736858217
1944	0.01735448914
1945	0.01734733983
1946	0.01734020087
1947	0.01732609711
1948	0.01730120704
1949	0.01729425132
1950	0.01729352743
1951	0.01727009708
1952	0.01726639798
1953	0.01722569297
1954	0.01721634296
1955	0.01719920687
1956	0.01718767255
1957	0.01717925696
1958	0.01715517895
1959	0.01712918503
1960	0.01711708923
1961	0.01708541777
1962	0.01707844354
1963	0.01705448019
1964	0.01701342123
1965	0.01701271235
1966	0.01698921061
1967	0.01698252776
1968	0.01698125853
1969	0.01694410407
1970	0.01692152625
1971	0.01691480532
1972	0.01688945666
1973	0.01688773472
1974	0.01687188858
1975	0.0168656632
1976	0.01685092347
1977	0.01683485751
1978	0.01682923781
1979	0.01681737748
1980	0.01679689011
1981	0.01678883542
1982	0.01678591564
1983	0.01677513975
1984	0.01677352454
1985	0.01676317336
1986	0.01675763556
1987	0.01672225765
1988	0.01671237181
1989	0.01668816305
1990	0.01668525026
1991	0.01664221262
1992	0.01660454561
1993	0.01659717552
1994	0.01658794993
1995	0.01657660028
1996	0.01656231811
1997	0.01655955623
1998	0.01654470187
1999	0.01653830407
2000	0.01653542591
2001	0.01650045191
2002	0.01649057108
2003	0.0164864878
2004	0.01647698862
2005	0.01647461672
2006	0.01645292935
2007	0.0164474386
2008	0.01644465758
2009	0.01641977394
2010	0.01641312283
2011	0.01640077472
2012	0.01638880272
2013	0.01635487725
2014	0.01634096874
2015	0.01633861829
2016	0.01633009776
2017	0.01632858643
2018	0.01631406127
2019	0.01630004506
2020	0.01629277332
2021	0.01626598795
2022	0.01625252209
2023	0.01623180833
2024	0.01622100094
2025	0.01621201221
2026	0.01619226598
2027	0.01617238622
2028	0.01616623909
2029	0.01615757455
2030	0.01614813465
2031	0.01613431774
2032	0.01612271206
2033	0.01611786849
2034	0.01611638065
2035	0.0161078301
2036	0.01609948664
2037	0.01608944984
2038	0.01608349205
2039	0.01604340657
2040	0.01603904599
2041	0.01600714941
2042	0.01600025884
2043	0.01599421324
2044	0.0159734949
2045	0.01595020827
2046	0.01594050183
2047	0.01593270596
2048	0.01591910726
2049	0.01590594774
2050	0.01586670497
2051	0.01586000953
2052	0.01583760235
2053	0.0158271562
2054	0.01581517143
2055	0.01580935137
2056	0.01580341171
2057	0.01579407476
2058	0.01579003488
2059	0.0157640921
2060	0.01575927437
2061	0.01575135074
2062	0.01574910075
2063	0.01574605778
2064	0.01572368393
2065	0.01571652631
2066	0.01570670956
2067	0.01569815828
2068	0.01569447356
2069	0.01569223727
2070	0.01569223532
2071	0.01568477598
2072	0.01566253957
2073	0.01564971567
2074	0.01564502974
2075	0.01563489092
2076	0.01561362521
2077	0.01560405092
2078	0.01557174502
2079	0.01556762776
2080	0.01553039748
2081	0.01552497413
2082	0.01552059611
2083	0.01550044363
2084	0.01548198161
2085	0.01547433587
2086	0.01547074787
2087	0.01546821274
2088	0.01546578765
2089	0.01544717811
2090	0.01541658113
2091	0.01539758192
2092	0.01538792856
2093	0.01538129163
2094	0.01537070403
2095	0.01535668155
2096	0.01533574113
2097	0.01533232471
2098	0.01531270327
2099	0.01529477689
2100	0.01528931233
2101	0.01528016425
2102	0.01526091138
2103	0.01525815554
2104	0.0152500082
2105	0.01522994462
2106	0.01522354059
2107	0.01519356662
2108	0.01518204942
2109	0.01516339194
2110	0.01515911572
2111	0.01515775268
2112	0.01513675652
2113	0.01513277134
2114	0.01511439018
2115	0.01507969194
2116	0.01507961743
2117	0.01507254673
2118	0.01507068236
2119	0.01506289705
2120	0.01505087159
2121	0.0150485921
2122	0.01504167755
2123	0.01503509915
2124	0.01503311772
2125	0.01502654096
2126	0.01501898851
2127	0.0150157902
2128	0.01500965397
2129	0.01500716204
2130	0.01500108413
2131	0.01498934324
2132	0.01498568659
2133	0.01497633445
2134	0.01495911938
2135	0.01495261353
2136	0.01493740485
2137	0.01493459768
2138	0.01491469921
2139	0.01488599575
2140	0.01485336412
2141	0.01484112758
2142	0.01483320785
2143	0.01482184608
2144	0.01481022126
2145	0.014788301
2146	0.01477598482
2147	0.01477080841
2148	0.0147534997
2149	0.01474623603
2150	0.01473186828
2151	0.01473044462
2152	0.01472162401
2153	0.01471890796
2154	0.01468823163
2155	0.01467206063
2156	0.01465278069
2157	0.01463658909
2158	0.01461974388
2159	0.01460700629
2160	0.01460121822
2161	0.01456957642
2162	0.01456010824
2163	0.01455817305
2164	0.01454641554
2165	0.01453035355
2166	0.01451187536
2167	0.01450276771
2168	0.01447865954
2169	0.01447574341
2170	0.01445817359
2171	0.01443988985
2172	0.01441335452
2173	0.01439552405
2174	0.01435806391
2175	0.01435356925
2176	0.01434626165
2177	0.01431757125
2178	0.01431457021
2179	0.01430081018
2180	0.01429518023
2181	0.01429225322
2182	0.01427002849
2183	0.01424033072
2184	0.01423922586
2185	0.01421821558
2186	0.01421352867
2187	0.01420026246
2188	0.01417663531
2189	0.01414494049
2190	0.01410924541
2191	0.01410330269
2192	0.01408392033
2193	0.01408172542
2194	0.01407814412
2195	0.01406558566
2196	0.01406206407
2197	0.014052637
2198	0.01404040957
2199	0.01402999114
2200	0.01401610714
2201	0.01400907808
2202	0.01400453138
2203	0.01398872455
2204	0.01397821087
2205	0.01396578133
2206	0.01396297958
2207	0.01395855638
2208	0.01393909471
2209	0.01393770112
2210	0.01390354889
2211	0.01388478617
2212	0.01388202278
2213	0.01387177911
2214	0.01386927854
2215	0.01385898421
2216	0.01383859473
2217	0.01383639656
2218	0.01382592981
2219	0.0138184879
2220	0.01379232756
2221	0.01379127547
2222	0.0137761817
2223	0.01377242373
2224	0.01376367765
2225	0.01375851559
2226	0.01373054358
2227	0.0137278897
2228	0.01372394716
2229	0.01371390687
2230	0.01370771378
2231	0.01370535054
2232	0.01370278083
2233	0.01369441634
2234	0.01369192663
2235	0.01367551076
2236	0.01366700085
2237	0.01366273288
2238	0.01365244826
2239	0.01364391925
2240	0.01363681503
2241	0.01363575511
2242	0.0136277285
2243	0.01362115134
2244	0.0136166583
2245	0.0136123077
2246	0.01361016882
2247	0.01360434549
2248	0.0135942854
2249	0.01358305784
2250	0.01357742398
2251	0.01356225693
2252	0.01355724162
2253	0.01352435218
2254	0.01351614988
2255	0.01351349177
2256	0.0135095026
2257	0.01348558126
2258	0.0134774176
2259	0.0134536592
2260	0.0134512826
2261	0.01344492936
2262	0.01344353564
2263	0.01344254406
2264	0.0134340583
2265	0.01342710168
2266	0.01339782833
2267	0.01339003462
2268	0.01338825986
2269	0.01338410379
2270	0.01336505892
2271	0.0133573679
2272	0.01335477638
2273	0.01335251463
2274	0.01334857641
2275	0.01334400837
2276	0.01334186794
2277	0.01332004963
2278	0.01331597189
2279	0.01331378965
2280	0.01329684172
2281	0.01329020563
2282	0.01328655451
2283	0.01326391354
2284	0.01324366157
2285	0.0132217548
2286	0.01320641675
2287	0.01318979751
2288	0.01318729418
2289	0.0131718416
2290	0.01316525458
2291	0.01316271306
2292	0.01316058242
2293	0.01315419485
2294	0.01315325584
2295	0.01314386691
2296	0.01312475751
2297	0.01312319298
2298	0.01312231077
2299	0.01312115044
2300	0.01311365735
2301	0.01311005004
2302	0.01309610547
2303	0.01308272117
2304	0.0130689525
2305	0.01305296842
2306	0.01302240681
2307	0.0130156474
2308	0.01300218323
2309	0.01299847642
2310	0.01298771165
2311	0.01298530753
2312	0.01298019518
2313	0.01297419903
2314	0.0129673251
2315	0.01295440272
2316	0.01293625535
2317	0.01293015529
2318	0.01292672327
2319	0.01292438832
2320	0.01291580665
2321	0.01291357239
2322	0.01289883527
2323	0.01287021004
2324	0.01286786713
2325	0.01286056649
2326	0.01285526038
2327	0.01285053478
2328	0.01284653157
2329	0.01284320542
2330	0.01284172833
2331	0.01281883694
2332	0.01281417761
2333	0.01280074076
2334	0.01278588725
2335	0.01276994286
2336	0.01276179961
2337	0.01274563354
2338	0.01273301679
2339	0.01271168364
2340	0.01270301603
2341	0.01269959405
2342	0.0126940272
2343	0.01269214755
2344	0.01267163049
2345	0.01267069084
2346	0.01265199272
2347	0.01265088339
2348	0.01264712319
2349	0.01264376887
2350	0.01263994835
2351	0.0126226062
2352	0.01260627712
2353	0.01259931292
2354	0.01258550973
2355	0.01258358989
2356	0.01256951084
2357	0.01256408997
2358	0.01256096659
2359	0.01255815401
2360	0.01253588283
2361	0.01252546231
2362	0.01250527973
2363	0.01249326299
2364	0.01247952832
2365	0.01247757091
2366	0.01247461438
2367	0.01245807027
2368	0.01245529604
2369	0.01244796292
2370	0.01244123899
2371	0.01243382594
2372	0.01242889741
2373	0.01242079826
2374	0.0123988777
2375	0.01239183339
2376	0.01238510238
2377	0.01235945555
2378	0.01234018264
2379	0.01233649654
2380	0.01233006714
2381	0.01232734343
2382	0.01232286673
2383	0.01230091397
2384	0.01228827394
2385	0.01228254126
2386	0.01227645576
2387	0.01227470359
2388	0.01225344145
2389	0.01224652462
2390	0.01224016377
2391	0.01223828321
2392	0.01223790845
2393	0.01223395629
2394	0.01222081421
2395	0.01221409789
2396	0.01219058336
2397	0.01218658596
2398	0.01217435834
2399	0.01216660689
2400	0.01216557634
2401	0.01216076456
2402	0.01214692125
2403	0.01213357269
2404	0.01212950868
2405	0.01209365411
2406	0.01208658615
2407	0.01208079409
2408	0.01207773578
2409	0.01207362883
2410	0.01206189548
2411	0.01205370387
2412	0.01203874516
2413	0.01203738179
2414	0.0120306527
2415	0.01202403964
2416	0.01202121971
2417	0.01201366333
2418	0.01201265486
2419	0.01201056764
2420	0.01199502484
2421	0.01198372556
2422	0.01196759272
2423	0.01196660679
2424	0.01196207272
2425	0.01193963947
2426	0.01193867672
2427	0.01192556628
2428	0.0119188428
2429	0.01191665548
2430	0.01191024871
2431	0.01189838472
2432	0.01189569571
2433	0.01188387822
2434	0.0118675331
2435	0.01186024765
2436	0.01185829647
2437	0.01185470111
2438	0.01185223874
2439	0.01183988657
2440	0.01183840816
2441	0.01183345016
2442	0.01182380612
2443	0.01181751773
2444	0.01181588094
2445	0.01180751447
2446	0.01180283896
2447	0.01179756522
2448	0.01179300317
2449	0.01177822597
2450	0.01176952628
2451	0.01175685994
2452	0.01174393317
2453	0.0117334783
2454	0.0117169695
2455	0.0117153517
2456	0.01169541061
2457	0.01168671911
2458	0.0116844897
2459	0.0116812139
2460	0.01167121043
2461	0.011670423
2462	0.01166745217
2463	0.01166454419
2464	0.01166021603
2465	0.01164436685
2466	0.0116422189
2467	0.01163007304
2468	0.01162521535
2469	0.01161972296
2470	0.01161764575
2471	0.01160594409
2472	0.01159894796
2473	0.01158824329
2474	0.01158657663
2475	0.01156973927
2476	0.01156800594
2477	0.01156712379
2478	0.01156458397
2479	0.01155420358
2480	0.0115520691
2481	0.01154608171
2482	0.01152703695
2483	0.01151257724
2484	0.01151108329
2485	0.01150341724
2486	0.01149683563
2487	0.01148882041
2488	0.01147982742
2489	0.01147450687
2490	0.01146589349
2491	0.0114573378
2492	0.01144910952
2493	0.01144336786
2494	0.01143385672
2495	0.0114298722
2496	0.01142767892
2497	0.01142480338
2498	0.01141908733
2499	0.01141704467
2500	0.01141117294
2501	0.01140145406
2502	0.0113994603
2503	0.01139437381
2504	0.01138906882
2505	0.01137645512
2506	0.01137181737
2507	0.01136659085
2508	0.01136107321
2509	0.01135980587
2510	0.01135780761
2511	0.0113534739
2512	0.01134015043
2513	0.01133919268
2514	0.01132757274
2515	0.0113224298
2516	0.01130780503
2517	0.01130066268
2518	0.0112811456
2519	0.01128030308
2520	0.01127734099
2521	0.01127137637
2522	0.01125983
2523	0.01124852188
2524	0.01124577071
2525	0.01124481905
2526	0.01124063429
2527	0.01123905981
2528	0.01123824374
2529	0.01123640733
2530	0.01122584625
2531	0.01121176393
2532	0.01120625329
2533	0.01120127565
2534	0.01117361245
2535	0.01117101027
2536	0.01116909596
2537	0.01116723258
2538	0.01116534841
2539	0.01115588236
2540	0.01115420674
2541	0.01115200838
2542	0.01114689864
2543	0.0111412529
2544	0.01113755639
2545	0.01113237373
2546	0.01112240135
2547	0.01111272009
2548	0.0110973109
2549	0.01109218048
2550	0.01109079704
2551	0.01108817462
2552	0.01108335102
2553	0.01108174157
2554	0.01107576236
2555	0.01107396959
2556	0.01106653204
2557	0.01106084272
2558	0.01105661205
2559	0.01105474466
2560	0.01105226727
2561	0.01104329231
2562	0.01104286018
2563	0.01103442528
2564	0.01102884185
2565	0.01102496913
2566	0.01101411271
2567	0.0110123578
2568	0.01101069771
2569	0.01100984788
2570	0.01100730419
2571	0.01100560845
2572	0.01099687018
2573	0.01097859691
2574	0.01097393499
2575	0.01097230416
2576	0.01097084409
2577	0.01094666425
2578	0.01094101134
2579	0.01093614417
2580	0.01092753582
2581	0.01091986977
2582	0.01091666262
2583	0.01091177277
2584	0.01090634453
2585	0.01089086284
2586	0.01088837334
2587	0.01087429142
2588	0.01086332607
2589	0.01086159797
2590	0.01085902351
2591	0.01084944268
2592	0.01084904899
2593	0.01084752246
2594	0.01084676166
2595	0.01084617963
2596	0.01084475996
2597	0.0108405174
2598	0.01083550072
2599	0.01083094494
2600	0.01082956939
2601	0.01082782978
2602	0.01082414126
2603	0.01081774897
2604	0.01081155539
2605	0.01080872875
2606	0.01080872574
2607	0.01080251006
2608	0.01080011392
2609	0.01079997808
2610	0.01078403397
2611	0.01078146639
2612	0.01077995209
2613	0.01077823812
2614	0.01077531136
2615	0.01077206345
2616	0.01077205668
2617	0.0107598386
2618	0.01074373561
2619	0.01074084948
2620	0.01073038
2621	0.01071722707
2622	0.01071111786
2623	0.01069806281
2624	0.01069097875
2625	0.0106816841
2626	0.01067935976
2627	0.01067748202
2628	0.01066748526
2629	0.01065044554
2630	0.01064979036
2631	0.01064605328
2632	0.01063133793
2633	0.01062935863
2634	0.01062897273
2635	0.01061889824
2636	0.01060036339
2637	0.01059864904
2638	0.01059801586
2639	0.01058106637
2640	0.01057220825
2641	0.0105642174
2642	0.01055744551
2643	0.01055283302
2644	0.01055139863
2645	0.01054621007
2646	0.01054222626
2647	0.01054008705
2648	0.01053403275
2649	0.01053337449
2650	0.01052936742
2651	0.01052579741
2652	0.01052424385
2653	0.01051109536
2654	0.01050943288
2655	0.01050170588
2656	0.01049952668
2657	0.01049439129
2658	0.01048431558
2659	0.01047828258
2660	0.01047452583
2661	0.01045629045
2662	0.01044443118
2663	0.01044105895
2664	0.01043457254
2665	0.01043317171
2666	0.01043084815
2667	0.010421044
2668	0.01042102358
2669	0.01041965049
2670	0.01041964732
2671	0.01040877289
2672	0.01040821669
2673	0.01040821588
2674	0.01040760526
2675	0.01039952561
2676	0.01039688059
2677	0.01039478458
2678	0.01039476516
2679	0.01037580422
2680	0.01036509214
2681	0.01036353885
2682	0.01035117012
2683	0.0103491038
2684	0.01034842056
2685	0.01034439018
2686	0.01034319369
2687	0.01034281747
2688	0.01034222352
2689	0.01033706638
2690	0.01032375915
2691	0.01031842688
2692	0.01031710773
2693	0.0103157834
2694	0.01031374528
2695	0.01031005624
2696	0.01030628675
2697	0.01030509234
2698	0.01030451397
2699	0.0103005464
2700	0.01029101439
2701	0.01027699041
2702	0.0102677984
2703	0.01026144095
2704	0.01023249861
2705	0.01022505846
2706	0.010214757
2707	0.01020906748
2708	0.01019165263
2709	0.01017463752
2710	0.0101652228
2711	0.01016145366
2712	0.01015795005
2713	0.01015025687
2714	0.01014662828
2715	0.0101453373
2716	0.0101434433
2717	0.0101293556
2718	0.0101198688
2719	0.01011950375
2720	0.01011911886
2721	0.01011428607
2722	0.0101117719
2723	0.01011139428
2724	0.01011139358
2725	0.01010951376
2726	0.01010246041
2727	0.01010118045
2728	0.01009018993
2729	0.01008548699
2730	0.01007936087
2731	0.01006701974
2732	0.010066495
2733	0.01005689224
2734	0.01005563691
2735	0.01003985858
2736	0.01003984549
2737	0.0100361821
2738	0.01003617554
2739	0.01002060666
2740	0.01001364364
2741	0.01000896987
2742	0.01000896503
2743	0.0100089586
2744	0.01000895377
2745	0.01000839636
2746	0.01000746741
2747	0.01000483907
2748	0.009995882432
